path,ssName,ssRegion,ssId,confidence
Dai-4-ji Super Robot Taisen (Japan) (Rev 1).zip,Dai-4-ji Super Robot Taisen,jp,2539,73
Daibakushou Jinsei Gekijou (Japan).zip,Daibakushou Jinsei Gekijou,jp,38693,81
Daibakushou Jinsei Gekijou - Dokidoki Seishun Hen (Japan).zip,Daibakushou Jinsei Gekijou - Dokidoki Seishun Hen,jp,38694,89
Daibakushou Jinsei Gekijou - Ooedo Nikki (Japan).zip,Daibakushou Jinsei Gekijou - Ooedo Nikki,jp,38695,87
Daibakushou Jinsei Gekijou - Zukkoke Salaryman Hen (Japan) (Rev 1) (NP).zip,Daibakushou Jinsei Gekijou - Zukkoke Salaryman Hen,jp,38696,80
Daikaijuu Monogatari (Japan) (Rev 1).zip,Daikaijuu Monogatari,jp,19022,
Daikaijuu Monogatari II (Japan).zip,Daikaijuu Monogatari 2,jp,38697,74
Daisenryaku Expert (Japan).zip,Daisenryaku Expert,jp,189694,75
Daisenryaku Expert WWII - War in Europe (Japan).zip,Daisenryaku Expert Wwii - War In Europe,jp,38698,78
Darius Twin (USA).zip,Darius Twin,us,2602,69
Dark Half (Japan).zip,Dark Half,jp,19023,60
Dark Kingdom (Japan).zip,Dark Kingdom,jp,19024,67
Dark Law - Meaning of Death (Japan).zip,Dark Law - The Meaning Of Death,jp,19025,74
Date Kimiko no Virtual Tennis (Japan).zip,Date Kimiko No Virtual Tennis,jp,38702,80
David Crane's Amazing Tennis (USA).zip,David Crane's Amazing Tennis,us,19026,85
Daze Before Christmas (Europe).zip,Daze Before Christmas,eu,2583,76
Deae Tonosama Appare Ichiban (Japan).zip,Deae Tonosama - Appare Ichiban,jp,38704,80
Dear Boys (Japan).zip,Dear Boys,jp,2846,60
"Death and Return of Superman, The (USA) (Rev 1).zip","Death And Return Of Superman, The",us,2409,74
Death Brade (Japan).zip,Death Brade,jp,38705,65
Dekitate High School (Japan).zip,Dekitate High School,jp,38706,77
Demolition Man (USA).zip,Demolition Man,us,2445,74
Demon's Crest (USA).zip,Demon's Crest,us,2219,72
Dennis the Menace (USA).zip,Dennis,us,2644,
Derby Jockey 2 (Japan) (Rev 1).zip,Derby Jockey 2,jp,38708,58
Derby Jockey - Kishu Ou e no Michi (Japan) (Rev 1).zip,Derby Jockey - Kishu Ou E No Michi,jp,38707,73
Derby Stallion 96 (Japan).zip,Derby Stallion 96,jp,88756,74
Derby Stallion 98 (Japan) (NP).zip,Derby Stallion 98,jp,88757,
Derby Stallion II (Japan).zip,Derby Stallion 2,jp,38711,67
Derby Stallion III (Japan) (Rev 3).zip,Derby Stallion 3,jp,38712,59
Desert Strike - Return to the Gulf (USA).zip,Desert Strike - Return To The Gulf,us,2337,82
Dharma Doujou (Japan).zip,Dharma Doujou,jp,38714,68
Dig & Spike Volleyball (USA).zip,Dig And Spike Volleyball,us,2857,75
Digimon Adventure (World) (Unl) (Pirate).zip,Digimon Adventure (bootleg),wor,248928,65
