path,ssName,ssRegion,ssId,confidence
FGB (USA) (Proto).zip,FGB,us,200449,
"FIFA 2000 (USA, Europe) (SGB Enhanced) (GB Compatible).zip",FIFA 2000,"us,eu",82177,
"Fish Files, The (Europe) (En,Fr,De,Es,It).zip","Fish Files, The",eu,36914,50
"Fix & Foxi - Episode 1 - Lupo (Europe) (En,Fr,De).zip",Fix And Foxi - Episode 1 Lupo,eu,82179,63
"Flintstones, The - Burgertime in Bedrock (USA).zip","Flintstones, The - Burgertime In Bedrock",us,82181,87
"Flipper & Lopaka (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).zip",Flipper And Lopaka,eu,82182,38
Floracy (Europe) (Proto) (2000-10-10).zip,Floracy,eu,200451,
"Force 21 (USA) (En,Fr,De).zip",Force 21,us,37077,43
Formula One 2000 (USA).zip,Formula One 2000,us,82183,76
"Fort Boyard (Europe) (En,Fr,De,Es,It,Nl,Pt).zip",Fort Boyard,eu,36916,38
Frogger 2 (USA) (Rev 1).zip,Frogger 2,us,37078,50
Frogger (USA) (Rev 2) (GB Compatible).zip,Frogger,us,36917,
From TV Animation One Piece - Maboroshi no Grand Line Boukenki! (Japan) (SGB Enhanced) (GB Compatible).zip,From Tv Animation One Piece - Maboroshi No Grand Line Boukenki!,jp,82184,72
From TV Animation One Piece - Yume no Luffy Kaizokudan Tanjou! (Japan) (Rev 1) (SGB Enhanced) (GB Compatible).zip,From Tv Animation One Piece - Yume No Luffy Kaizokudan Tanjou!,jp,82185,69
Front Row (Japan).zip,Front Row,jp,82187,60
Full Time Soccer & Hang Time Basketball (Europe) (Unl).zip,Full Time Soccer And Hang Time Basketball,eu,82189,77
Full Time Soccer (Europe) (Unl).zip,Full Time Soccer,eu,82188,63
Fushigi no Dungeon - Fuurai no Shiren GB 2 - Sabaku no Majou (Japan).zip,Fushigi No Dungeon - Fuurai No Shiren Gb2 - Sabaku No Majou,jp,82190,84
Gaiamaster Duel - Card Attackers (Japan).zip,Gaiamaster Duel - Card Attackers,jp,82191,84
Gakkyuu Ou Yamazaki (Japan) (Rev 1) (GB Compatible).zip,Gakkyuu Ou Yamazaki,jp,82192,51
Galaga - Destination Earth (USA).zip,Galaga - Destination Earth,us,37079,84
Gambler Densetsu Tetsuya - Shinjuku Tenun Hen (Japan) (Rev 1).zip,Gambler Densetsu Tetsuya - Shinjuku Tenun Hen,jp,82194,82
"Game & Watch Gallery 2 (USA, Europe) (SGB Enhanced) (GB Compatible).zip",Game & Watch Gallery 2,"us,eu",36918,
"Game & Watch Gallery 3 (USA, Europe) (SGB Enhanced) (GB Compatible).zip",Game & Watch Gallery 3,"us,eu",82196,
