path,ssName,ssRegion,ssId,confidence
Supercross 2000 (USA).zip,Supercross 2000,us,5726,75
"Superman - The New Superman Aventures (USA) (En,Fr,Es).zip",Superman - The New Superman Aventures,us,5427,
Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan).zip,Susume! Taisen Puzzle Dama - Toukon! Marutama Chou,jp,59539,89
Sydney 2000 (USA) (Proto).zip,Sydney 2000,us,59540,55
Tarzan (USA).zip,Tarzan,us,5460,55
Taz Express (USA) (Proto) (2000-05-15).zip,Taz Express,us,5547,42
Tetris 64 (Japan) (En).zip,Tetris 64,jp,59516,51
Tetrisphere (USA).zip,Tetrisphere,us,5631,69
Tigger's Honey Hunt (USA).zip,Tigger's Honey Hunt,us,59517,79
Tom and Jerry in Fists of Furry (USA).zip,Tom And Jerry In Fists Of Furry,us,5605,78
Tom Clancy's Rainbow Six (USA).zip,Tom Clancy's Rainbow Six,us,5542,83
Tommy Thunder (USA) (Proto).zip,Tommy Thunder,us,99351,59
Tonic Trouble (USA) (Rev 1).zip,Tonic Trouble,us,5496,59
Tony Hawk's Pro Skater 2 (USA).zip,Tony Hawk's Pro Skater 2,us,5445,83
Tony Hawk's Pro Skater 3 (USA).zip,Tony Hawk's Pro Skater 3,us,5474,83
Tony Hawk's Pro Skater (USA) (Rev 1).zip,Tony Hawk's Pro Skater,us,59518,
Toon Panic (Japan) (Proto).zip,Toon Panic,jp,59519,50
Top Gear Hyper-Bike (USA).zip,Top Gear Hyper-bike,us,5641,75
Top Gear Overdrive (USA).zip,Top Gear Overdrive,us,5603,78
Top Gear Rally 2 (USA).zip,Top Gear Rally 2,us,5632,76
Top Gear Rally (USA).zip,Top Gear Rally,us,5557,
Toy Story 2 - Buzz Lightyear to the Rescue! (USA) (Rev 1).zip,Toy Story 2 - Buzz Lightyear To The Rescue!,us,5442,79
Transformers - Beast Wars Transmetals (USA).zip,Transformers - Beast Wars Transmetals,us,5552,88
Triple Play 2000 (USA).zip,Triple Play 2000,us,5712,76
Tsumi to Batsu - Hoshi no Keishousha (Japan).zip,Tsumi to Batsu - Hoshi no Keishousha,jp,5461,86
Turok 2 - Seeds of Evil (USA) (Rev 1).zip,Turok 2 - Seeds Of Evil,us,5435,69
Turok 3 - Shadow of Oblivion (USA).zip,Turok 3 - Shadow Of Oblivion,us,5434,82
Turok - Dinosaur Hunter (USA) (Rev 2).zip,Turok - Dinosaur Hunter,us,5433,72
Turok - Rage Wars (USA) (Rev 1).zip,Turok - Rage Wars,us,5468,65
Twisted Edge - Extreme Snowboarding (USA).zip,Twisted Edge - Extreme Snowboarding,us,5651,88
Utchan Nanchan no Hono no Challenger - Denryuu Ira Ira Bou (Japan).zip,Utchan Nanchan No Hono No Challenger - Denryuu Ira Ira Bou,jp,59513,88
V-Rally Edition 99 (USA).zip,V-rally Edition '99,us,5476,72
Vigilante 8 (USA).zip,Vigilante 8,us,5450,69
Vigilante 8 - 2nd Offense (USA).zip,Vigilante 8 - 2nd Offense,us,5502,83
"Virtual Chess 64 (USA) (En,Fr,Es).zip",Virtual Chess 64,us,5654,60
Virtual Pool 64 (USA).zip,Virtual Pool 64,us,5618,75
Virtual Pro Wrestling 2 - Oudou Keishou (Japan).zip,Virtual Pro Wrestling 2,jp,5662,62
Virtual Pro Wrestling 64 (Japan).zip,Virtual Pro Wrestling 64,jp,5682,80
Waialae Country Club - True Golf Classics (USA) (Rev 1).zip,Waialae Country Club - True Golf Classics,us,5691,82
War Gods (USA).zip,War Gods,us,5536,62
Wave Race 64 - Kawasaki Jet Ski (USA) (Rev 1).zip,Wave Race 64 - Kawasaki Jet Ski,us,5439,
Wayne Gretzky's 3D Hockey '98 (USA).zip,Wayne Gretzky's 3d Hockey '98,us,5675,82
Wayne Gretzky's 3D Hockey (USA) (Rev 1).zip,Wayne Gretzky's 3d Hockey,us,5670,71
WCW Backstage Assault (USA).zip,Wcw Backstage Assault,us,59509,73
WCW Mayhem (USA).zip,Wcw Mayhem,us,5604,53
WCW Nitro (USA).zip,Wcw Nitro,us,5650,50
WCW vs. nWo - World Tour (USA) (Rev 1).zip,Wcw Vs. Nwo - World Tour,us,5585,58
WCW-nWo Revenge (USA).zip,Wcw-nwo Revenge,us,5556,60
"Wetrix (USA) (En,Fr,De,Es,It,Nl).zip",Wetrix,us,5628,
Wheel of Fortune (USA).zip,Wheel Of Fortune,us,5683,71
Wildwaters (USA) (Proto).zip,Wildwaters,us,59510,53
WinBack - Covert Operations (USA).zip,WinBack - Covert Operations,us,59511,
Wipeout 64 (USA).zip,Wipeout 64,us,5459,67
Wonder Project J2 - Koruro no Mori no Jozet (Japan).zip,Wonder Project J2 - Koruro no Mori no Jozet,jp,5684,88
"World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da).zip",World Cup 98,us,59512,40
World Driver Championship (USA).zip,World Driver Championship,us,5566,83
"Worms Armageddon (USA) (En,Fr,Es).zip",Worms Armageddon,us,5422,60
WWF Attitude (USA).zip,Wwf Attitude,us,5685,59
WWF No Mercy (USA) (Rev 1).zip,Wwf No Mercy,us,5528,48
WWF War Zone (USA).zip,Wwf War Zone,us,5555,59
WWF WrestleMania 2000 (USA).zip,Wwf Wrestlemania 2000,us,5594,69
Xena - Warrior Princess - The Talisman of Fate (USA).zip,Xena - Warrior Princess,us,5518,58
Yakouchuu II - Satsujin Kouro (Japan).zip,Yakouchuu 2 - Satsujin Kouro,jp,59507,78
"Yoshi's Story (USA) (En,Ja).zip",Yoshi's Story,us,5424,59
Zool - Majuu Tsukai Densetsu (Japan).zip,Zool - Majuu Tsukai Densetsu,jp,59506,82
