system,path,name,ssId,region,desc,rating,releasedate,developer,publisher,genre,players,3dboxes,physicalmedia,marquees,videos,screenshots,titlescreens,fanarts
megadrive,"Frank Thomas Big Hurt Baseball (USA, Europe).zip",Yes,740,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Frog Dude (Europe) (Proto).zip,Yes,78346,eu,Yes,,,,,,,Yes,Yes,Yes,Yes,,,
megadrive,Frogger (USA).zip,Yes,504,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,From TV Animation Slam Dunk - Kyougou Makkou Taiketsu! (Japan).zip,Yes,1064,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Fun 'n' Games (USA).zip,Yes,604,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Funny World & Balloon Boy (USA) (Unl).zip,Yes,1066,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Fushigi no Umi no Nadia (Japan).zip,Yes,1067,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"FZ Senki Axis ~ Final Zone (Japan, USA).zip",Yes,1062,"us,jp",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,G-LOC - Air Battle (World).zip,Yes,414,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gadget Twins (USA).zip,Yes,617,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Gaiares (Japan, USA).zip",Yes,172,"us,jp",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gain Ground (USA).zip,Yes,238,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Galaxy Force II (World) (Rev A).zip,Yes,369,wor,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gambler Jiko Chuushinha - Katayama Masayuki no Mahjong Doujou (Japan).zip,Yes,18457,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Game Genie (USA, Europe) (Rev A) (Program).zip",,,"us,eu",,,,,,,,,,,,,,
megadrive,Game no Kanzume Otokuyou (Japan) (Sega Channel).zip,Yes,38962,jp,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Game Toshokan (Japan) (Rev A) (Program).zip,,,jp,,,,,,,,,,,,,,
megadrive,"Garfield - Caught in the Act (USA, Europe).zip",Yes,185,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gargoyles (USA).zip,Yes,169,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Garry Kitchen's Super Battletank - War in the Gulf (USA).zip,Yes,1068,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Gauntlet IV (USA, Europe).zip",Yes,350,"us,eu",Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gemfire (USA).zip,Yes,1069,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,GEMS (USA) (v2.8) (Beta) (1994-06-04) (Program).zip,,,us,,,,,,,,,,,,,,
megadrive,"General Chaos (USA, Europe).zip",Yes,281,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Generations Lost (USA, Europe).zip",Yes,489,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Genghis Khan II - Clan of the Gray Wolf (USA).zip,Yes,640,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,George Foreman's KO Boxing (USA).zip,Yes,673,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Ghostbusters (World) (Rev A).zip,Yes,85,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Go Net (Japan).zip,Yes,78347,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gods (USA).zip,Yes,357,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Golden Axe (World) (Rev A).zip,Yes,28,wor,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Golden Axe II (World).zip,Yes,88,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Golden Axe III (Japan) (En).zip,Yes,61,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Goofy's Hysterical History Tour (USA).zip,Yes,321,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gouketsuji Ichizoku (Japan).zip,Yes,1070,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Granada (Japan, USA) (Rev A).zip",Yes,395,"us,jp",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Great Circus Mystery Starring Mickey & Minnie, The (USA).zip",Yes,203,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Great Waldo Search, The (USA).zip",Yes,547,us,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Greatest Heavyweights (USA).zip,Yes,1071,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Greendog - The Beached Surfer Dude! (USA, Europe).zip",Yes,255,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Grind Stormer (USA).zip,Yes,498,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Growl (USA).zip,Yes,631,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gunship (Europe).zip,Yes,653,eu,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Gunstar Heroes (USA).zip,Yes,89,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Hard Drivin' (World).zip,Yes,579,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"HardBall '94 (USA, Europe).zip",Yes,1072,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,HardBall '95 (USA).zip,Yes,1073,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"HardBall! (USA, Europe) (Unl).zip",Yes,618,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Haunting Starring Polterguy (USA, Europe).zip",Yes,364,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Head-On Soccer (USA).zip,Yes,605,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Heavy Nova (USA).zip,Yes,1074,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Heavy Unit - Mega Drive Special (Japan).zip,Yes,1075,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Hellfire (USA).zip,Yes,196,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Herzog Zwei (USA, Europe).zip",Yes,397,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,High Seas Havoc (USA).zip,Yes,18391,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Hit the Ice - VHL - The Official Video Hockey League (USA).zip,Yes,619,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Home Alone 2 - Lost in New York (USA).zip,Yes,1077,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Home Alone (USA, Europe).zip",Yes,327,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Honoo no Toukyuuji - Dodge Danpei (Japan).zip,Yes,18392,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Hook (USA).zip,Yes,305,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Humans, The (USA).zip",Yes,644,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Hurricanes (Europe).zip,Yes,516,eu,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Hybrid Front, The (Japan).zip",Yes,38977,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Hyokkori Hyoutan-jima - Daitouryou wo Mezase! (Japan).zip,Yes,18393,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Hyper Marbles (Japan) (SegaNet).zip,Yes,1081,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (SegaNet).zip,Yes,1082,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"IMG International Tour Tennis (USA, Europe).zip",Yes,517,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Immortal, The (USA, Europe).zip",Yes,19,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Incredible Crash Dummies, The (USA, Europe).zip",Yes,523,"us,eu",Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Incredible Hulk, The (USA, Europe).zip",Yes,355,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Indiana Jones and the Last Crusade (USA).zip,Yes,183,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Insector X (USA).zip,Yes,478,us,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Instruments of Chaos Starring Young Indiana Jones (USA).zip,Yes,239,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,International Rugby (Europe).zip,Yes,494,eu,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"International Sensible Soccer (Europe) (En,Fr,De,It).zip",Yes,591,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,International Superstar Soccer Deluxe (Europe).zip,Yes,134,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Ishido - The Way of Stones (USA) (Unl).zip,Yes,649,us,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,It Came from the Desert (USA) (Proto).zip,Yes,1083,us,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Itchy & Scratchy Game, The (USA) (Proto).zip",Yes,386,us,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
megadrive,"Izzy's Quest for the Olympic Rings (USA, Europe).zip",Yes,482,"us,eu",Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,J. League Champion Soccer (Japan).zip,Yes,344,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,J. League Pro Striker 2 (Japan).zip,Yes,1086,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,J. League Pro Striker (Japan) (Rev A).zip,Yes,1085,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,J. League Pro Striker Perfect (Japan).zip,,,jp,,,,,,,,,,,,,,
megadrive,"Jack Nicklaus' Power Challenge Golf (USA, Europe).zip",Yes,694,"us,eu",Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"James 'Buster' Douglas Knockout Boxing (USA, Europe).zip",Yes,614,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,James Bond 007 - The Duel (USA).zip,Yes,190,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"James Pond 3 (USA, Europe).zip",Yes,259,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"James Pond - Underwater Agent (USA, Europe).zip",Yes,335,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"James Pond II - Codename - Robocod (USA, Europe).zip",Yes,171,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jammit (USA).zip,Yes,595,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Janou Touryuumon (Japan).zip,Yes,39004,jp,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
megadrive,Jantei Monogatari (Japan).zip,Yes,18396,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jelly Boy (Europe) (Proto).zip,Yes,606,eu,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jennifer Capriati Tennis (USA).zip,Yes,290,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jeopardy! (USA).zip,Yes,558,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jeopardy! - Deluxe Edition (USA).zip,Yes,1090,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jeopardy! - Sports Edition (USA).zip,Yes,687,us,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jerry Glanville's Pigskin Footbrawl (USA).zip,Yes,646,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jesse 'The Body' Ventura - Wrestling Superstars (USA) (Proto) (1992-03-02).zip,Yes,155396,us,Yes,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Jewel Master (USA, Europe).zip",Yes,366,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jim Power - The Arcade Game (USA) (Proto).zip,Yes,1091,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jimmy White's Whirlwind Snooker (Europe).zip,Yes,1092,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Joe & Mac (USA).zip,Yes,430,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Joe Montana Football (World).zip,Yes,1093,wor,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Joe Montana II Sports Talk Football (World) (Rev A).zip,Yes,559,wor,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"John Madden Football '92 (USA, Europe).zip",Yes,620,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"John Madden Football '93 (USA, Europe).zip",Yes,322,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"John Madden Football (USA, Europe).zip",Yes,466,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,John Madden Football - Championship Edition (USA).zip,Yes,1094,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,
megadrive,"Jordan vs Bird (USA, Europe) (Rev A).zip",Yes,427,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Joshua & the Battle of Jericho (USA) (Unl).zip,Yes,683,us,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Journey from Darkness - Strider Returns (USA).zip,Yes,237,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Judge Dredd (World).zip,Yes,253,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Junction (Japan, USA).zip",Yes,695,"us,jp",Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Jungle Book, The (USA).zip",Yes,75,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Jungle Strike (USA, Europe).zip",Yes,105,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Jurassic Park (USA).zip,Yes,49,us,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Jurassic Park - Rampage Edition (USA, Europe).zip",Yes,94,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Justice League Task Force (World).zip,Yes,270,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Ka-Ge-Ki - Fists of Steel (USA).zip,Yes,696,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Kawasaki Superbike Challenge (USA, Europe).zip",Yes,632,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Kick Off 3 - European Challenge (Europe).zip,Yes,610,eu,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Kid Chameleon (USA, Europe).zip",Yes,38,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Kidou Keisatsu Patlabor - 98-Shiki Kidou Seyo! (Japan).zip,Yes,1095,jp,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
megadrive,King of the Monsters 2 (USA).zip,Yes,533,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,King of the Monsters (USA).zip,Yes,518,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,King Salmon - The Big Catch (USA).zip,Yes,650,us,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"King's Bounty - The Conqueror's Quest (USA, Europe).zip",Yes,265,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Kishi Densetsu (Japan).zip,Yes,39002,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Kiss Shot (Japan) (SegaNet).zip,Yes,1096,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Klax (Japan) (Namco).zip,Yes,479,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Klax (USA, Europe) (Tengen).zip",Yes,479,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Krusty's Super Fun House (USA, Europe) (Rev A).zip",Yes,201,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Kyuukai Douchuuki (Japan).zip,Yes,1097,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"La Russa Baseball 95 (USA, Australia).zip",Yes,1098,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Lakers versus Celtics and the NBA Playoffs (USA, Europe).zip",Yes,541,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Landstalker (USA).zip,Yes,6,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Langrisser II (Japan) (Rev B).zip,Yes,173,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Last Action Hero (USA, Europe).zip",Yes,464,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Last Battle (USA, Europe, Korea).zip",Yes,76,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Lawnmower Man, The (USA, Europe).zip",Yes,647,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Legend of Galahad, The ~ Galahad (USA, Europe).zip",Yes,224,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Legend of Wukong (World) (Unl).zip,Yes,1099,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Lemmings 2 - The Tribes (USA).zip,Yes,562,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Lemmings (Japan, USA).zip",Yes,66,"us,jp",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,
megadrive,Lethal Enforcers (USA).zip,Yes,297,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
megadrive,Lethal Enforcers II - Gun Fighters (USA).zip,Yes,342,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"LHX Attack Chopper (USA, Europe).zip",Yes,527,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Liberty or Death (USA).zip,Yes,1100,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Light Crusader (USA).zip,Yes,50,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Lightening Force - Quest for the Darkstar (USA).zip,Yes,55,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Lion King, The (World).zip",Yes,9,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Lobo (USA) (Proto).zip,Yes,1101,us,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
megadrive,Lord Monarch - Tokoton Sentou Densetsu (Japan).zip,Yes,1103,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Lost Vikings, The (USA) (October, 1995).zip",Yes,43,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Lost World, The - Jurassic Park (USA, Europe).zip",Yes,107,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Lotus II (USA, Europe).zip",Yes,107185,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Lotus Turbo Challenge (USA, Europe).zip",Yes,438,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Lufia & the Fortress of Doom (USA) (Proto).zip,Yes,78349,us,Yes,,,,,Yes,Yes,Yes,,Yes,,Yes,,
megadrive,"M-1 Abrams Battle Tank (USA, Europe).zip",Yes,404,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Madden NFL 95 (USA, Europe).zip",Yes,717,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Madden NFL 96 (USA, Europe).zip",Yes,718,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Madden NFL 97 (USA, Europe).zip",Yes,596,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Madden NFL 98 (USA).zip,Yes,645,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Madden NFL '94 (USA, Europe).zip",Yes,467,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Madou Monogatari I (Japan).zip,Yes,656,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Magic Girl featuring Ling Ling the Little Witch (World) (Unl).zip,Yes,155497,wor,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,"Magic School Bus, The - Space Exploration Game (USA).zip",Yes,378,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Magical Hat no Buttobi Turbo! Daibouken (Japan).zip,Yes,508,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Magical Taruruuto-kun (Japan).zip,Yes,1104,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
megadrive,Mahjong Cop Ryuu - Shiro Ookami no Yabou (Japan).zip,Yes,39010,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
